start_s,end_s
3616.6269917201985,3631.62693776841
3662.0268284261183,3665.346816484789
3690.66672541417,3711.5466503132798
3747.546520828987,3764.2664606907265
3793.2263565278067,3795.746347463906
3800.986328616748,3814.626279556588
3843.5461755375395,3847.2261623013674
3852.546143166466,3860.346115111536
3879.586045909375,3885.266025479631
3906.1059505226126,3915.345917288311
3936.6258407487067,3946.9058037737477
3972.8257105450566,3976.105698747599
3993.4656363073955,3999.5456144389373
4002.9856020659936,4008.265583074964
4037.585477617201,4053.3854207879835
4079.66532626445,4084.425309143749
4096.425265982318,4100.665250731946
4123.6251681497415,4128.545150453554
4145.625089020451,4151.265068734579
4154.5450569371205,4158.025044420306
4174.144986440117,4182.7049556516295
4202.504884435269,4206.744869184896
4296.104547776107,4304.0645191456915
4324.1844467783585,4328.824430089272
4332.904415414386,4335.624405631128
4343.34437786394,4350.264352974182
4367.184292116564,4375.784261184205
4397.704182342658,4404.904156445799
4423.224090552681,4426.90407731651
4440.064029982807,4446.264007682735
4451.1039902742905,4454.143979340061
4457.783966247761,4467.783930279901
4473.943908123701,4481.623880500385
4497.303824102782,4500.263813456295
4508.703783099422,4516.503755044492
4534.583690014602,4543.30365865063
4557.863606281427,4565.583578514239
4591.383485717163,4598.823458957076
4653.383262716437,4656.1832526454355
4661.1832346615065,4669.383205167862
4689.863131505686,4704.463078992612
4725.263004179465,4728.702991806522
4735.822966197406,4739.3429535367195
4747.782923179846,4752.782905195917
4784.382791537481,4791.462766072237
4807.982706653334,4819.982663491904
4849.502557314783,4863.5025069597805
4896.342388841331,4904.782358484458
4933.102256623481,4945.9422104407495
4961.942152892175,4964.942142101818
5011.181975786437,5025.781923273363
5048.861840259544,5056.701812060742
5075.98174271471,5081.781721853352
5104.66163955889,5108.501625747232
5117.8215922251875,5122.341575967715
5139.221515253968,5143.141501154568
5150.941473099638,5158.901444469222
5181.22136418896,5186.821344046959
5203.941282469985,5206.701272542856
5274.061030263357,5276.18102263817
5286.420985807083,5290.180972283168
5296.740948688252,5299.7809377540225
5332.260820930416,5338.460798630344
5351.020753454713,5361.540715616525
5380.06064900405,5384.50063303432
5388.9806169207195,5392.820603109061
5419.1405084416565,5422.540496212584
5437.5004424046665,5456.780373058635
5493.300241704013,5495.5402336472125
5631.339745203685,5639.939714271327
5657.219652118866,5669.259608813564
5692.059526806845,5694.939516448102
5703.419485947357,5708.539467531813
5728.819394588995,5734.139375454094
5752.659308841618,5759.139285534446
5802.859128282966,5807.539111450008
5820.699064116306,5825.979045125276
5848.658963550171,5856.298936070727
5874.418870896966,5876.5388632717795
5878.2988569414365,5882.578841547193
5883.978836511693,5889.698815938077
5908.818747167531,5915.818721990029
5948.818603296094,5958.938566896621
5978.018498269946,5980.378489781531
5989.858455684001,6004.418403314798
6040.778272535662,6046.738251098817
6069.098170674684,6091.058091689266
6128.057958608188,6133.297939761029
6150.53787775244,6152.817869551768
6153.177868256926,6157.177853869782
6165.257824807752,6172.337799342507
6260.817481098889,6263.537471315632
6267.537456928489,6275.897426859358
6295.857355067511,6302.057332767438
6304.217324998381,6318.857272341435
6338.137202995403,6340.537194363117
6348.297166452058,6352.937149762972
6375.457068763352,6380.25705149878
6413.0969333803305,6416.296921870616
6425.176889931157,6435.296853531684
6446.456813391553,6448.896804615395
6458.5767697985075,6468.976732391934
6495.056638587757,6509.776585643069
6532.416504211836,6540.93647356722
6564.496388826944,6574.296353578442
6577.856340773884,6584.016318617682
6603.976246825836,6615.456205534734
6639.896117629286,6642.816107126671
6651.5760756188265,6655.536061375555
6676.4559861307935,6685.895952177134
6777.89562127283,6780.335612496672
6794.015563292642,6805.015523727996
6833.29542201089,6836.015412227633
6841.775391510146,6853.015351082272
6876.4952666297395,6893.45520562825
6923.935095998216,6927.415083481401
6932.7750642026285,6948.255008524382
6986.8148698323175,7001.894815592786
7029.814715170523,7032.69470481178
7039.454680497507,7047.534651435477
7090.014498644011,7097.8944703013385
7122.974380093948,7141.974311755015
7171.454205721767,7178.934178817808
7201.014099400775,7204.694086164603
7251.013919561479,7253.613910209836
7258.893891218807,7263.693873954234
7395.333400473337,7398.7333882442645
7404.2533683900065,7409.813348391876
7424.453295734931,7428.053282786502
7434.693258903843,7442.973229122455
7461.293163229338,7468.453137476351
7487.013070720004,7490.893056764475
7495.093041657974,7503.053013027558
7512.492979073899,7518.252958356412
7522.49294310604,7526.252929582125
7535.652895772338,7537.852887859408
7546.332857358664,7554.932826426305
7568.932776071302,7571.77276585643
7574.932754490586,7594.89268269874
7621.572586736492,7624.332576809363
7633.492543862803,7638.05252746146
7657.452457683813,7661.332443728284
7668.652417399811,7673.892398552653
