start_s,end_s
6348.137167027544,6354.297144871342
6375.577068331739,6380.977048909094
6413.136933236459,6416.896919712544
6425.216889787285,6435.41685310007
6446.136814542524,6449.616802025709
6458.536769942379,6468.296734837749
6495.056638587757,6510.016584779841
6532.376504355708,6543.17646551042
6564.456388970815,6574.576352571342
6577.896340630013,6584.016318617682
6603.976246825836,6615.096206829577
6639.896117629286,6643.616104249242
6651.696075187212,6656.49605792264
6676.375986418536,6686.535949875191
6786.455590484343,6789.735578686885
6794.175562717155,6804.855524303482
6834.015419421205,6837.335407479875
6842.295389639818,6852.615352520987
6876.335267205225,6893.615205052764
6923.895096142087,6927.415083481401
6932.855063914885,6947.77501025084
6986.8148698323175,7002.3348140102
7029.654715746009,7032.97470380468
7039.534680209764,7046.934653593548
7088.134505405968,7098.054469725853
7123.094379662333,7142.334310460173
7171.654205002409,7178.5741801126505
7201.134098969161,7204.4540870278315
7259.093890499449,7263.5338745297195
7396.173397452037,7399.613385079093
7404.373367958392,7408.613352708019
7425.33329256976,7428.65328062843
7438.373245667671,7442.413231136656
7463.413155604152,7468.813136181508
7487.1730701445185,7492.97304928316
7495.013041945716,7502.093016480472
7535.652895772338,7539.372882392294
7546.412857070921,7555.89282297339
7574.972754346715,7595.45268068454
7621.532586880363,7625.132573931934
7633.532543718932,7637.092530914374
7657.492457539942,7661.212444159898
7668.692417255939,7673.97239826491
7696.25231812852,7699.892305036219
7702.8122945336045,7705.212285901318
7707.772276693546,7716.252246192802
7742.092153251853,7754.17210980268
7780.852013840432,7784.811999597159
7794.651964204786,7799.131948091185
7821.691866947695,7834.65182033335
7929.971477487717,7938.2914475624575
7958.29137562674,7961.651363541539
7966.611345701481,7972.851323257537
7994.531245279218,8001.051221828174
8020.251152769884,8023.4911411162975
8028.691122413011,8039.131084862566
8062.411001129391,8071.090969909288
8073.930959694417,8076.210951493745
8097.970873227683,8101.3708609986115
8114.170814959752,8118.850798126793
8134.530741729191,8139.730723025904
8149.170689072244,8152.690676411558
8177.170588362239,8185.970556710523
8190.490540453051,8198.530511534891
8226.610410537143,8238.290368526685
8262.65028090898,8279.930218756519
8309.610112003913,8313.89009660967
8412.68974124722,8422.369706430334
8452.209599102242,8455.04958888737
8463.249559393726,8467.00954586981
8492.969452497247,8496.569439548819
8509.449393222216,8513.329379266686
8518.929359124686,8531.929312366468
8575.129156985317,8593.049092530913
8624.04898103055,8627.048970240192
8634.488943480106,8652.848877443117
8855.76814758332,8859.328134778762
8866.808107874802,8879.64806169207
8899.407990619582,8908.527957816894
8931.247876097917,8936.007858977217
8953.687795386042,8964.247757403984
8985.407681295994,8989.007668347564
9007.087603317676,9030.927517570299
9078.047348089747,9080.927337731004
9089.047308525101,9092.687295432801
9098.0072762979,9110.127232704854
9134.567144799406,9149.80708998439
9162.167045528115,9165.96703186033
9194.04693086258,9198.886913454136
9220.28683648292,9229.086804831202
9252.526720522541,9276.606633911935
9327.126452202312,9331.846435225481
9348.846374080122,9376.006276391416
9402.726180285297,9406.686166042024
9425.126099717292,9434.446066195247
9524.60574190903,9527.045733132873
9542.245678461726,9544.885668966212
9545.365667239754,9547.925658031982
9578.925546531618,9588.08551358506
9601.125466682972,9604.725453734542
9610.08543445577,9626.76537446138
9660.76525217066,9667.525227856388
9693.205135490925,9704.20509592628
9726.445015933761,9730.245002265974
9772.364850769352,9774.88484170545
9795.644767036176,9802.164743585132
9820.004679418471,9824.564663017127
9844.124592663995,9848.124578276851
9855.924550221922,9859.484537417364
9879.284466201003,9883.80444994353
9891.0444239028,9897.524400595627
9921.764313409536,9926.284297152064
9973.044128966356,9976.964114866954
9990.644065662924,10003.604019048578
10023.403947832216,10030.923920784386
10049.523853884168,10053.92383805831
10068.323786264593,10074.963762381934
10090.363706991431,10093.963694043003
10098.163678936502,10101.203668002272
10101.363667426787,10110.16363577507
10130.283563407738,10133.923550315438
10170.08342025566,10173.403408314329
10225.083222432433,10236.363181860688
10258.443102443656,10263.003086042312
10281.483019573709,10288.12299569105
10296.20296662902,10302.122945336047
10306.76292864696,10309.042920446289
10368.162707804306,10371.92269428039
10380.402663779645,10387.602637882786
10400.762590549084,10405.962571845797
10412.682547675397,10418.322527389524
10454.962395603288,10460.362376180645
10490.322268420938,10503.122222382079
10530.242124837245,10536.562102105558
10597.721882126132,10603.841860113802
10630.761763288325,10634.281750627639
11032.080319826202,11035.160308748102
